article_date,element_id,word_count,sd,ave_sentiment
2017-02-21,1083,578,0.200468681,0.281009785
2017-02-22,1084,2474,0.23472742,0.141371411
2017-02-23,1085,630,0.222928739,-0.044337282
2017-02-24,1086,2806,0.237122514,0.123812303
2017-02-27,1087,1897,0.304110625,0.179965769
2017-02-28,1088,732,0.243404913,0.257429906
2017-03-01,1089,2073,0.282086391,0.262839179
2017-03-02,1090,3776,0.252759608,0.173724333
2017-03-03,1091,3045,0.232245011,0.117851934
2017-03-04,1092,608,0.230130405,0.331335755
2017-03-06,1093,899,0.204691294,0.220097856
2017-03-07,1094,5350,0.280237201,0.102240367
2017-03-08,1095,4026,0.234279018,0.0825713
2017-03-09,1096,2978,0.278598762,0.181263517
2017-03-10,1097,1264,0.253242225,0.174240384
2017-03-11,1098,791,0.163408768,0.033678656
2017-03-13,1099,2551,0.245397143,0.155458777
2017-03-14,1100,4592,0.256817454,0.144544562
2017-03-15,1101,2593,0.297144574,0.092700071
2017-03-16,1102,1360,0.234628336,0.256248831
2017-03-17,1103,3408,0.26969697,0.187851631
2017-03-20,1104,2800,0.241414498,-0.012688668
2017-03-21,1105,1629,0.320822419,0.176542218
2017-03-22,1106,3612,0.220020439,0.046278361
2017-03-23,1107,3916,0.249068102,0.134968346
2017-03-24,1108,2291,0.290401001,0.310758715
2017-03-27,1109,2641,0.24529732,0.092943108
2017-03-28,1110,1543,0.212490218,0.013845626
2017-03-29,1111,2180,0.27343499,0.037972159
2017-03-30,1112,3810,0.264163911,0.17982864
2017-03-31,1113,2446,0.279100959,0.190355847
2017-04-03,1114,2661,0.266259009,0.112672404
2017-04-07,1115,1500,0.255641862,0.12236301
2017-04-10,1116,9937,0.289651533,0.159184764
2017-04-11,1117,5675,0.274176936,0.096227749
2017-04-12,1118,1971,0.281650062,0.184964374
2017-04-13,1119,2658,0.270635884,0.080108147
2017-04-14,1120,1604,0.256564135,0.000158327
2017-04-17,1121,1030,0.213166561,0.194115901
2017-04-18,1122,2467,0.323717349,0.209531298
2017-04-20,1123,4007,0.293843714,0.13486803
2017-04-21,1124,4209,0.214433345,0.124722023
2017-04-22,1125,1170,0.289417264,0.134442605
2017-04-23,1126,555,0.284734709,0.124744056
2017-04-24,1127,1540,0.31015559,0.209065123
2017-04-25,1128,2813,0.28777134,0.110887234
2017-04-26,1129,1597,0.217975528,-0.005961056
2017-04-28,1130,1964,0.288397612,0.18556167
2017-04-29,1131,614,0.29999546,0.381426607
2017-05-01,1132,2544,0.291458194,0.108172378
2017-05-02,1133,3286,0.231394659,0.232397552
2017-05-03,1134,1819,0.207843704,0.287864879
2017-05-04,1135,1353,0.252083252,0.190269843
2017-05-05,1136,2119,0.260915897,0.141092256
2017-05-08,1137,1155,0.283674747,0.262879019
2017-05-09,1138,1412,0.27028129,0.117266489
2017-05-10,1139,2312,0.235912833,0.169794866
2017-05-11,1140,1050,0.272224878,0.236865532
2017-05-12,1141,1327,0.239711255,0.108756786
2017-05-13,1142,894,0.230497702,0.029294926
2017-05-15,1143,2147,0.241030579,0.195794217
2017-05-16,1144,33465,0.284215268,0.199487889
2017-05-17,1145,7162,0.249081041,0.142443566
2017-05-18,1146,1137,0.237241295,0.21478737
2017-05-19,1147,4904,0.29329713,0.121496191
2017-05-22,1148,4709,0.243464472,0.227503788
2017-05-23,1149,2252,0.219022078,0.034443034
2017-05-24,1150,3987,0.252361823,0.088256093
2017-05-25,1151,2770,0.209232916,0.20404951
2017-05-26,1152,1676,0.266507806,0.261747175
2017-05-29,1153,2175,0.25473816,0.121017119
2017-05-30,1154,1182,0.166073931,0.189114088
2017-05-31,1155,2208,0.232436742,0.043386928
2017-06-01,1156,610,0.343489909,-0.097448863
2017-06-02,1157,3920,0.239384416,0.20234115
2017-06-03,1158,2223,0.239392619,0.107440162
2017-06-06,1159,2215,0.301641046,0.116808997
2017-06-07,1160,104,0.121483863,0.101116822
2017-06-08,1161,1771,0.268582177,0.146371111
2017-06-09,1162,1525,0.200567723,0.200731426
2017-06-10,1163,1048,0.206499199,0.063560987
2017-06-12,1164,1901,0.252662674,0.193938178
2017-06-13,1165,3289,0.301337943,0.125873534
2017-06-14,1166,4290,0.273539177,0.141620578
2017-06-15,1167,2950,0.238808274,0.105600133
2017-06-16,1168,4469,0.237542142,0.091449128
2017-06-19,1169,1280,0.19277173,-0.01819843
2017-06-20,1170,3420,0.251195331,0.062134662
2017-06-21,1171,2696,0.254393223,0.162056694
2017-06-22,1172,1823,0.319536712,0.179257409
2017-06-23,1173,1072,0.270816443,0.317368386
2017-06-26,1174,710,0.162767002,0.030035877
2017-06-27,1175,1720,0.29870091,-0.048470682
2017-06-28,1176,403,0.182944378,0.044823658
2017-06-30,1177,2925,0.316944889,0.017097882
2017-07-03,1178,4359,0.238984193,0.038862057
2017-07-04,1179,2075,0.174088259,0.112885111
2017-07-05,1180,1164,0.214709112,0.058622372
2017-07-06,1181,2423,0.209932472,0.136679151
2017-07-07,1182,798,0.23339137,0.033414228
2017-07-10,1183,1608,0.217189352,0.054335614
2017-07-11,1184,3685,0.243710267,0.097511427
2017-07-12,1185,3404,0.207116105,0.080991048
2017-07-13,1186,4019,0.242939842,0.106870066
2017-07-14,1187,1513,0.260868778,0.055827193
2017-07-15,1188,682,0.20970547,-0.004846541
2017-07-17,1189,2985,0.264250011,0.142575183
2017-07-18,1190,2271,0.214494923,0.111851337
2017-07-19,1191,1173,0.287860339,0.32579005
2017-07-20,1192,2239,0.232709031,0.052980382
2017-07-21,1193,4569,0.25113451,0.047837677
2017-07-24,1194,3453,0.246222266,0.196533161
2017-07-25,1195,2473,0.237641327,0.202711998
2017-07-26,1196,3371,0.201895609,0.169458685
2017-07-27,1197,1788,0.310330788,0.076204633
2017-07-28,1198,1866,0.291672301,0.140322573
2017-07-31,1199,3148,0.225557564,0.186559435
2017-08-01,1200,3213,0.247504074,0.106438417
2017-08-02,1201,2372,0.25456926,0.075652481
2017-08-04,1202,3740,0.191334158,0.166150951
2017-08-07,1203,5062,0.25427434,0.123904112
2017-08-08,1204,2890,0.243419885,0.176923311
2017-08-09,1205,1560,0.313439611,0.146829627
2017-08-11,1206,929,0.227308708,0.218068201
2017-08-14,1207,2239,0.230456266,0.102758409
2017-08-15,1208,1837,0.222498649,0.195502229
2017-08-16,1209,1510,0.211203171,0.158469141
2017-08-17,1210,2563,0.264882219,0.169283192
2017-08-18,1211,1193,0.216857694,0.016719227
2017-08-19,1212,1516,0.268573448,-0.034948682
2017-08-21,1213,496,0.183027539,0.09778419
2017-08-22,1214,5521,0.239479109,0.125126981
2017-08-23,1215,4832,0.26158517,0.100408584
2017-08-24,1216,3496,0.256071818,0.172885745
2017-08-25,1217,1213,0.329674669,0.133125404
2017-08-27,1218,1317,0.283264459,-0.004896114
2017-08-29,1219,1912,0.251533914,0.152127844
2017-08-30,1220,2655,0.213603055,0.12002355
2017-09-01,1221,4209,0.288069016,0.089612114
2017-09-04,1222,1080,0.219612393,0.12346312
2017-09-05,1223,1465,0.198962793,0.164432789
2017-09-06,1224,2455,0.250861309,0.034732858
2017-09-07,1225,1591,0.339789256,0.100097474
2017-09-08,1226,5362,0.285201613,0.222548532
2017-09-11,1227,662,0.228167414,0.083452565
2017-09-12,1228,2502,0.242651522,0.091068023
2017-09-13,1229,757,0.279664467,0.381004542
2017-09-14,1230,1028,0.314865152,0.181271553
2017-09-15,1231,1610,0.254281911,0.111367979
2017-09-18,1232,2331,0.229155721,0.180414229
2017-09-19,1233,3426,0.27946974,0.128723435
2017-09-20,1234,1474,0.316846081,0.138392607
2017-09-21,1235,4558,0.26736684,0.139626688
2017-09-22,1236,2952,0.26499131,0.125151197
2017-09-25,1237,2502,0.208690868,0.192969953
2017-09-26,1238,1127,0.298425628,0.224741019
2017-09-27,1239,1147,0.163729651,-0.009544477
2017-09-28,1240,4257,0.25839204,0.147494307
2017-09-29,1241,789,0.235401636,0.16728884
2017-10-02,1242,2247,0.244271606,0.0872182
2017-10-03,1243,4428,0.3235942,0.162721267
2017-10-04,1244,1778,0.172779306,0.116765282
2017-10-05,1245,1037,0.176042667,0.046046793
2017-10-06,1246,4882,0.242998144,0.015454195
2017-10-09,1247,1753,0.285526252,0.057423671
2017-10-10,1248,2031,0.324817732,0.279816185
2017-10-11,1249,3827,0.261218801,0.126570406
2017-10-12,1250,1156,0.231429295,0.185471916
2017-10-13,1251,3560,0.22591551,0.1286656
2017-10-17,1252,1975,0.212271739,0.148006734
2017-10-18,1253,1734,0.235262367,0.258561034
2017-10-19,1254,2465,0.235589218,0.20291369
2017-10-23,1255,2817,0.224061803,0.077930508
2017-10-24,1256,2342,0.204173662,0.226647928
2017-10-25,1257,2329,0.236269158,0.162441652
2017-10-26,1258,1182,0.279910495,0.159272206
2017-10-27,1259,479,0.207249233,0.17774057
2017-10-28,1260,2098,0.228423061,0.053841444
2017-10-30,1261,790,0.2429643,-0.015341623
2017-10-31,1262,5526,0.279189345,0.239065418
2017-11-07,1263,2616,0.26688798,0.121151171
2017-11-08,1264,1171,0.214361067,0.090413395
2017-11-09,1265,628,0.212894621,0.069999275
2017-11-10,1266,1982,0.244570274,0.039924048
2017-11-11,1267,598,0.222576605,0.150301281
2017-11-14,1268,1702,0.2747013,0.147338063
2017-11-15,1269,1916,0.257586901,0.153711736
2017-11-16,1270,3381,0.264058505,0.165335558
2017-11-17,1271,3808,0.270872473,0.112013111
2017-11-20,1272,2197,0.257154954,0.128895007
2017-11-21,1273,2317,0.205182143,0.13929726
2017-11-22,1274,3792,0.29548702,0.170476634
2017-11-23,1275,1148,0.261195642,0.172604438
2017-11-27,1276,3442,0.229918192,0.153824605
2017-11-28,1277,3348,0.207678214,0.131265907
2017-11-29,1278,2645,0.243007463,0.125843495
2017-11-30,1279,1210,0.291395074,0.125751605
2017-12-01,1280,9477,0.268046101,0.162109221
2017-12-04,1281,1303,0.216648942,0.152013618
2017-12-05,1282,1736,0.200354616,-0.047330183
2017-12-06,1283,1506,0.241524265,0.19601957
2017-12-07,1284,3806,0.261730017,0.244269672
2017-12-08,1285,1216,0.195529911,0.060005771
2017-12-11,1286,1609,0.20688992,0.111296736
2017-12-12,1287,2931,0.281562415,0.247489538
2017-12-13,1288,1867,0.262747052,0.183562262
2017-12-14,1289,2424,0.248694962,0.095618958
2017-12-15,1290,697,0.334553198,0.242560369
2017-12-18,1291,3896,0.255198472,0.14722501
2017-12-19,1292,3200,0.26798433,0.124175058
2017-12-20,1293,1228,0.230758867,0.123493449
2017-12-21,1294,1673,0.216852722,0.14623902
2017-12-22,1295,1526,0.264790203,0.118140168
2018-01-04,1296,494,0.147331597,-0.019826225
2018-01-05,1297,3953,0.250263964,0.0875723
2018-01-08,1298,854,0.187032847,0.154906741
2018-01-09,1299,1942,0.24078706,0.148471146
2018-01-10,1300,1872,0.297001369,0.141617454
2018-01-11,1301,1814,0.236503062,0.271863993
2018-01-15,1302,2623,0.265901429,0.106854318
2018-01-16,1303,1501,0.360132341,0.1046905
2018-01-17,1304,4207,0.295249338,0.176546346
2018-01-18,1305,3046,0.215196654,0.112687133
2018-01-19,1306,1981,0.248748645,0.086868
2018-01-22,1307,4075,0.265325975,0.073789347
2018-01-23,1308,613,0.2033951,0.196866194
2018-01-29,1309,1147,0.259972749,0.095124826
2018-01-30,1310,2752,0.217295272,0.168763923
2018-01-31,1311,1887,0.203483313,0.042789243
2018-02-01,1312,3757,0.232999752,0.032904472
2018-02-02,1313,1611,0.239955621,0.176257799
2018-02-03,1314,721,0.295432709,0.140579707
2018-02-06,1315,2298,0.277954196,0.139786666
2018-02-07,1316,4780,0.245702458,0.03730929
2018-02-08,1317,2532,0.254843706,0.228259684
2018-02-09,1318,2583,0.284428453,0.087119476
2018-02-12,1319,3528,0.237399274,0.159913165
2018-02-13,1320,3414,0.267426537,0.117141727
2018-02-14,1321,788,0.275909567,0.299787451
2018-02-15,1322,1489,0.253725275,0.232606815
2018-02-16,1323,2346,0.22053427,0.091789187
2018-02-19,1324,5645,0.212127701,0.135988681
2018-02-20,1325,2803,0.244269881,0.19461092
2018-02-21,1326,2733,0.285512402,0.133543421
2018-02-22,1327,3805,0.262186644,0.195632133
2018-02-27,1328,3459,0.282823872,0.16981832
2018-02-28,1329,1494,0.265903746,0.217714592
2018-03-01,1330,3021,0.264898552,0.100074292
2018-03-02,1331,2545,0.267159014,0.073551905
2018-03-03,1332,737,0.232356393,0.211353733
2018-03-05,1333,1491,0.310368473,0.074620889
2018-03-06,1334,1903,0.255219112,0.157492618
2018-03-07,1335,5135,0.274230141,0.20783436
2018-03-08,1336,2707,0.218602537,0.122805208
2018-03-09,1337,2521,0.203266766,0.203706472
2018-03-10,1338,742,0.252934699,0.103624892
2018-03-12,1339,1219,0.261890732,0.216671281
2018-03-13,1340,1413,0.247808579,0.211640331
2018-03-14,1341,2089,0.224114773,0.169897154
2018-03-15,1342,5077,0.221689504,0.130284581
2018-03-16,1343,3496,0.232093456,0.16154621
2018-03-19,1344,1369,0.245338521,0.268008428
2018-03-20,1345,5559,0.272596558,0.160716578
2018-03-21,1346,2411,0.23928665,0.195822515
2018-03-22,1347,3469,0.272686922,0.139284055
2018-03-23,1348,3251,0.246271774,0.091862123
2018-03-24,1349,653,0.198061175,0.126900394
2018-03-26,1350,4853,0.238798828,0.126769177
2018-03-27,1351,532,0.207588327,0.116945918
2018-03-28,1352,3033,0.234593663,0.184746147
2018-03-29,1353,2573,0.208894017,0.136167833
2018-03-30,1354,2877,0.270182924,0.094622066
2018-03-31,1355,754,0.203076467,0.176294385
2018-04-02,1356,2579,0.282419102,0.195534362
2018-04-03,1357,1449,0.245782599,0.148419367
2018-04-04,1358,4628,0.2107918,0.097410123
2018-04-05,1359,1364,0.292031537,0.169985785
2018-04-06,1360,2274,0.199509298,0.139812898
2018-04-07,1361,2323,0.223793354,0.070819898
2018-04-09,1362,3938,0.245336472,0.085257076
2018-04-10,1363,3668,0.252046072,0.164631625
2018-04-11,1364,4359,0.267404473,0.190930793
2018-04-12,1365,2093,0.261566277,0.08164988
2018-04-13,1366,4000,0.203991033,0.157461718
2018-04-14,1367,675,0.231849593,0.276456687
2018-04-16,1368,2439,0.194850025,0.107701418
2018-04-17,1369,1016,0.309807961,0.10384052
2018-04-18,1370,3242,0.257305796,0.150333416
2018-04-19,1371,1548,0.165195577,0.10023325
2018-04-20,1372,1631,0.166511594,0.052350285
2018-04-21,1373,663,0.196103964,0.094942697
2018-04-23,1374,1896,0.247012161,0.160291977
2018-04-24,1375,5690,0.221970686,0.151652871
2018-04-25,1376,1093,0.269790492,0.206143306
2018-04-26,1377,1711,0.260823976,0.197558914
2018-04-27,1378,2333,0.234538518,0.100879911
2018-04-28,1379,1777,0.217893216,0.164969962
2018-04-30,1380,1948,0.234299408,0.189717277
2018-05-01,1381,1714,0.273615322,0.197003545
2018-05-02,1382,5673,0.264311255,0.142678977
2018-05-03,1383,3216,0.254951999,0.080724674
2018-05-04,1384,2636,0.22210457,0.221345577
2018-05-05,1385,656,0.177207928,0.211873102
2018-05-07,1386,1741,0.21974588,0.2004449
2018-05-08,1387,1884,0.308759872,0.214550849
2018-05-09,1388,2105,0.216257625,0.154845866
2018-05-10,1389,3282,0.252853356,0.223610881
2018-05-11,1390,1925,0.239873904,0.022774667
2018-05-12,1391,803,0.166270111,0.189363755
2018-05-14,1392,1143,0.262711021,0.092497245
2018-05-15,1393,2623,0.269982074,0.271134679
2018-05-16,1394,2992,0.236358004,0.222526928
2018-05-17,1395,3304,0.247362434,0.284523864
2018-05-18,1396,1647,0.298751831,0.076298494
2018-05-19,1397,687,0.187055373,0.19271922
2018-05-21,1398,2847,0.288238552,0.160968539
2018-05-22,1399,4441,0.260947493,0.148598826
2018-05-23,1400,2008,0.181264546,0.162841057
2018-05-24,1401,930,0.277792059,0.115882984
2018-05-28,1402,1307,0.21205822,0.169708193
2018-05-29,1403,1474,0.218810477,0.199220869
2018-05-30,1404,1290,0.284071485,0.005597916
2018-05-31,1405,3843,0.26045337,0.191729183
2018-06-01,1406,1516,0.145033647,0.136082127
2018-06-03,1407,674,0.221083138,0.101615683
2018-06-04,1408,2731,0.249960529,0.122784863
2018-06-05,1409,893,0.210228088,0.129280772
2018-06-06,1410,1970,0.198887821,0.149706392
2018-06-07,1411,9008,0.232058215,0.160343608
2018-06-08,1412,2558,0.22229917,0.152305493
2018-06-09,1413,757,0.205238034,0.179887563
2018-06-11,1414,791,0.199616781,0.03438401
2018-06-12,1415,1510,0.227416113,0.080466401
2018-06-13,1416,4661,0.270669291,0.184644097
2018-06-14,1417,6355,0.247654455,0.095741705
2018-06-15,1418,4131,0.248715485,0.154432784
2018-06-16,1419,661,0.27133314,0.126002385
2018-06-18,1420,2498,0.308721364,0.062216475
2018-06-19,1421,2093,0.259400116,0.262371317
2018-06-20,1422,3029,0.286979309,0.034753476
2018-06-21,1423,855,0.211749077,0.119104841
2018-06-22,1424,1272,0.303589456,0.001052633
2018-06-23,1425,695,0.257919372,0.081967746
2018-06-25,1426,2458,0.211772557,0.13379182
2018-06-26,1427,2188,0.24076,0.092195381
2018-06-27,1428,1731,0.260877709,0.08132613
2018-06-28,1429,1427,0.270396236,0.125885738
2018-06-29,1430,4423,0.265021048,0.106164634
2018-07-04,1431,590,0.172317511,0.260407671
2018-07-05,1432,2796,0.233263906,0.113550646
2018-07-06,1433,2561,0.225028001,0.163818981
2018-07-07,1434,1200,0.316950753,0.058181312
2018-07-09,1435,872,0.257860202,0.273866891
2018-07-10,1436,1750,0.219320053,0.145730277
2018-07-11,1437,857,0.210976938,0.217658061
2018-07-12,1438,3892,0.20563951,0.151162502
2018-07-13,1439,4952,0.285832698,0.196659863
2018-07-14,1440,562,0.228461473,0.178280948
2018-07-16,1441,4485,0.219056661,0.207223107
2018-07-17,1442,3400,0.277873425,0.091227093
2018-07-18,1443,3119,0.258226477,0.158888037
2018-07-19,1444,5305,0.256111215,0.265820894
2018-07-20,1445,1901,0.284079172,0.16450793
2018-07-23,1446,1657,0.270918641,0.146381604
2018-07-24,1447,860,0.214642325,0.098185656
2018-07-25,1448,3417,0.260016313,0.146584897
2018-07-26,1449,2495,0.199091072,0.109681541
2018-07-27,1450,2103,0.209090256,0.077180369
2018-07-29,1451,590,0.242169321,0.073903231
2018-07-30,1452,4723,0.265548129,0.186042097
2018-07-31,1453,3890,0.260629004,0.147568042
2018-08-01,1454,998,0.259446028,0.246086328
2018-08-02,1455,4088,0.25112563,0.106542837
2018-08-03,1456,4994,0.241600763,0.150966945
2018-08-05,1457,663,0.360579825,0.264912671
2018-08-06,1458,2590,0.226710979,0.225989891
2018-08-07,1459,1503,0.205468387,0.128084533
2018-08-08,1460,2398,0.212614591,0.156848594
2018-08-09,1461,757,0.303315264,0.186873086
2018-08-10,1462,2888,0.250746258,0.126018544
2018-08-12,1463,635,0.289960948,0.134042161
2018-08-13,1464,888,0.426517592,0.250000238
2018-08-14,1465,4159,0.257643996,0.212570602
2018-08-15,1466,2962,0.291786856,0.11191897
2018-08-16,1467,1855,0.253304411,0.229189118
2018-08-17,1468,2020,0.296996193,0.12104064
2018-08-20,1469,1081,0.27202464,0.123293288
2018-08-21,1470,3524,0.26816851,0.167528251
2018-08-22,1471,4992,0.261438884,0.130056044
2018-08-23,1472,2861,0.226714971,-0.036150743
2018-08-24,1473,2520,0.288422299,0.237530198
2018-08-25,1474,798,0.197982708,0.19231506
2018-08-27,1475,1907,0.220102363,0.165020868
2018-08-28,1476,2789,0.227880832,0.201383943
2018-08-29,1477,1654,0.189314558,0.106273622
2018-08-30,1478,2784,0.210780731,0.063198483
2018-08-31,1479,1675,0.250633456,0.236498899
2018-09-03,1480,3297,0.224012949,0.109480185
2018-09-04,1481,3086,0.248065703,0.150782006
2018-09-05,1482,3598,0.215776699,0.152640418
2018-09-06,1483,2804,0.224272646,0.160680032
2018-09-07,1484,992,0.225752546,0.211610618
2018-09-10,1485,4108,0.255994265,0.11842171
2018-09-11,1486,4155,0.238411044,0.136714535
2018-09-12,1487,3089,0.239037145,0.141453101
2018-09-13,1488,1609,0.277341146,0.206038318
2018-09-14,1489,4707,0.238067535,0.114970942
2018-09-16,1490,569,0.143929013,0.177204928
2018-09-17,1491,797,0.27370766,0.019362387
2018-09-18,1492,3015,0.253174076,0.11430116
2018-09-19,1493,2866,0.258252421,0.106432153
2018-09-20,1494,5625,0.256773384,0.110401906
2018-09-21,1495,4769,0.322761285,0.050182624
2018-09-22,1496,938,0.226993939,0.12918217
2018-09-24,1497,8455,0.239297999,0.121996969
2018-09-25,1498,3002,0.248574142,0.072511831
2018-09-26,1499,3276,0.189692905,0.195225483
2018-09-27,1500,3929,0.258750247,0.112109911
2018-09-28,1501,3030,0.299785539,0.15930936
2018-09-29,1502,566,0.24756181,0.137292761
2018-10-01,1503,1531,0.219085854,0.064308168
2018-10-02,1504,1346,0.213269578,0.217346347
2018-10-03,1505,12714,0.251287799,0.131930332
2018-10-04,1506,1293,0.211962404,0.207351503
2018-10-05,1507,2084,0.324577404,0.062831194
2018-10-08,1508,2734,0.245151538,0.098288863
2018-10-09,1509,6210,0.283689636,0.205490259
2018-10-10,1510,1991,0.217560808,0.154711464
2018-10-11,1511,1141,0.186662498,0.095099093
2018-10-12,1512,2427,0.253081836,0.073553791
2018-10-13,1513,420,0.159970999,0.124730655
2018-10-15,1514,3317,0.256820643,0.155497267
2018-10-16,1515,3742,0.2414248,0.123908742
2018-10-17,1516,2811,0.269750736,0.105014497
2018-10-18,1517,3153,0.230207562,0.080043921
2018-10-22,1518,270,0.128528642,0.192661674
2018-10-23,1519,12147,0.268373467,0.110337819
2018-10-24,1520,2394,0.223831956,0.181694428
2018-10-25,1521,1906,0.222537969,0.110378804
2018-10-26,1522,2095,0.250581915,0.134911478
2018-10-29,1523,1983,0.227990572,0.187156489
2018-10-30,1524,7052,0.254851192,0.18542703
2018-10-31,1525,2176,0.244213094,0.175701821
2018-11-01,1526,246,0.146853732,0.191392288
2018-11-03,1527,582,0.247225422,-0.024407418
2018-11-05,1528,490,0.392287669,0.068845433
2018-11-06,1529,1981,0.284362448,0.275422209
2018-11-07,1530,3688,0.226655542,0.096160975
2018-11-08,1531,5133,0.285851772,0.117413523
2018-11-09,1532,1933,0.206059451,0.021303177
2018-11-12,1533,1244,0.26938138,0.047492764
2018-11-13,1534,2176,0.228538922,0.126488537
2018-11-14,1535,7698,0.225625019,0.02873874
2018-11-15,1536,2477,0.23220418,0.107872472
2018-11-16,1537,6521,0.255476042,0.084938253
2018-11-19,1538,5203,0.224068419,0.114212555
2018-11-20,1539,2574,0.240120413,0.128489674
2018-11-21,1540,2590,0.257341724,0.137800292
2018-11-22,1541,2997,0.23965319,0.254428685
2018-11-23,1542,1653,0.252640504,0.098405608
2018-11-26,1543,2210,0.209169067,0.073771198
2018-11-27,1544,5049,0.245478623,0.112159033
2018-11-28,1545,2478,0.246487747,0.045078268
2018-11-29,1546,1036,0.302077615,0.257289434
2018-12-03,1547,2476,0.329094433,0.11297247
2018-12-04,1548,3497,0.203619535,0.148095809
2018-12-05,1549,2043,0.218377166,0.238918318
2018-12-06,1550,1165,0.275002606,0.316140026
2018-12-07,1551,1345,0.239283333,0.171381746
2018-12-09,1552,1374,0.166676152,-0.02235248
2018-12-10,1553,754,0.211314398,0.058949157
2018-12-11,1554,2714,0.224497223,0.1176116
2018-12-12,1555,1757,0.205453356,0.092067328
2018-12-13,1556,469,0.240682328,0.213375426
2018-12-14,1557,1488,0.320724516,0.098402528
2018-12-17,1558,1753,0.206442338,0.186750844
2018-12-18,1559,2690,0.242693594,0.137778799
2018-12-19,1560,4209,0.248158798,0.147012605
2018-12-20,1561,1603,0.215023183,0.098687184
2018-12-21,1562,1221,0.259354884,0.149191728
2018-12-27,1563,1346,0.248544529,0.019370918
2018-12-28,1564,835,0.216789848,0.009445891
2018-12-31,1565,3150,0.217368247,0.031132073
2019-01-01,1566,962,0.24782388,0.170581266
2019-01-02,1567,1289,0.25686071,0.210488141
2019-01-03,1568,5179,0.274936174,0.114077107
2019-01-07,1569,758,0.233030551,0.165822316
2019-01-14,1570,357,0.287872883,0.230696081
2019-01-15,1571,5690,0.220759085,0.145058317
2019-01-16,1572,1058,0.201785121,0.111107082
2019-01-17,1573,3067,0.243537582,0.09337948
2019-01-18,1574,3781,0.245536385,0.103769514
2019-01-21,1575,5887,0.24913715,0.038703125
2019-01-22,1576,3695,0.252703562,0.103544787
2019-01-23,1577,2696,0.225824711,0.152135253
2019-01-24,1578,1541,0.201480165,0.091946033
2019-01-25,1579,3065,0.22921156,0.147955972
2019-01-26,1580,482,0.198658178,0.069019492
2019-01-28,1581,4885,0.221006708,0.130176612
2019-01-30,1582,1588,0.258648898,0.108612918
2019-01-31,1583,1232,0.250640373,0.170475216
2019-02-01,1584,3135,0.247788596,0.118168412
2019-02-04,1585,1909,0.255614001,0.082550351
2019-02-05,1586,2558,0.222886402,0.155336736
2019-02-06,1587,1313,0.20944936,0.14310643
2019-02-07,1588,1131,0.292696269,0.243236128
2019-02-08,1589,2846,0.264293927,0.0913466
2019-02-11,1590,978,0.269975499,0.304180914
2019-02-12,1591,436,0.140447626,0.210512924
2019-02-13,1592,749,0.208633249,0.037541098
2019-02-14,1593,4298,0.253962151,0.125356894
2019-02-15,1594,2504,0.273484571,0.05308002
2019-02-18,1595,3822,0.273114947,0.103480002
2019-02-19,1596,1473,0.222823408,0.125370965
2019-02-20,1597,938,0.271533566,0.006458965
2019-02-21,1598,799,0.232736244,0.071668984
2019-02-22,1599,1300,0.284378411,0.131399154
2019-02-25,1600,7570,0.224512999,-0.026123871
2019-02-26,1601,2105,0.267312098,0.102035306
2019-02-27,1602,294,0.155365338,0.003670287
2019-02-28,1603,2386,0.259177219,0.030131874
2019-03-01,1604,2988,0.314740797,0.03442577
2019-03-04,1605,1381,0.264669467,0.021819948
2019-03-05,1606,1969,0.204624445,0.071475344
2019-03-06,1607,1375,0.214865039,0.133630448
2019-03-08,1608,2341,0.167014691,0.100622673
2019-03-11,1609,376,0.15874589,0.07830884
2019-03-12,1610,1243,0.195707982,0.036719231
2019-03-13,1611,1264,0.187038724,0.070842364
